링크ID,시작노드ID,종료노드ID,시작노드명,종료노드명,도로명,지도거리,표준링크수,기본도로여부,권역코드,권역코드명,소통등급구분코드,소통등급구분코드명,소통제공여부
1000010200,1000015300,1000017800,서울지방경찰청,사직공원,사직로8길,451.0,3,Y,100,종로구,20,시내,Y
1000010300,1000021200,1000002700,안국역,낙원상가,삼일대로,497.0,3,Y,100,종로구,20,시내,Y
1000010700,1000021400,1000013300,창덕궁,봉익동,돈화문로,552.0,3,Y,100,종로구,20,시내,Y
1000010800,1000013300,1000021400,봉익동,창덕궁,돈화문로,552.0,3,Y,100,종로구,20,시내,Y
1000011200,1000016100,1000019400,역사박물관,경복궁교차로,종로1길,198.0,2,Y,100,종로구,20,시내,Y
2333329100,2330158200,2330158300,용포2교남측,용포2교북측,평택-시흥고속국도,33.0,1,N,,,10,도시고속,Y
2333329500,2330158600,2330158700,송산마도휴게소남측,송산마도휴게소북측,평택-시흥고속국도,829.0,1,N,,,10,도시고속,Y
2333330900,2330152500,2330152400,어은교남측,장안TG,평택-시흥고속국도,189.0,1,N,,,10,도시고속,Y
2333332500,2330158800,2330158900,고정1교남측,고정1교북측,평택-시흥고속국도,40.0,1,N,,,10,도시고속,Y
2333333000,2330159300,2330159400,고정3교북측,음섬1교남측,평택-시흥고속국도,442.0,1,N,,,10,도시고속,Y
2333333400,2330153000,2330152900,수촌2교북측,수촌2교남측,평택-시흥고속국도,33.0,1,N,,,10,도시고속,Y
2333334000,2330151300,2330151200,덕정3리천교서측,덕정3리천교동측,평택-시흥고속국도,79.0,1,N,,,10,도시고속,Y
2333334500,2330153500,2330153400,조암IC남측,금의2교북측,평택-시흥고속국도,166.0,1,N,,,10,도시고속,Y
2333335300,2330154500,2330154400,화옹교남측,주곡3교북측,평택-시흥고속국도,167.0,1,N,,,10,도시고속,Y
2333339200,2330156800,2330156700,슬항2교북측,슬항2교남측,평택-시흥고속국도,30.0,1,N,,,10,도시고속,Y
2333339800,2330157800,2330157700,용포1교남측,문산천교북측,평택-시흥고속국도,326.0,1,N,,,10,도시고속,Y
2333340200,2330158200,2330158100,용포2교남측,용포교북측,평택-시흥고속국도,384.0,1,N,,,10,도시고속,Y
2333340600,2330158600,2330158500,송산마도휴게소남측,용포3교북측,평택-시흥고속국도,126.0,1,N,,,10,도시고속,Y
2333341100,2330159100,2330159000,고정2교북측,고정2교남측,평택-시흥고속국도,83.0,1,N,,,10,도시고속,Y
2333341900,2330151900,2330152000,독정천교북측,대남교남측,평택-시흥고속국도,1458.0,1,N,,,10,도시고속,Y
2333342400,2330152400,2330152500,장안TG,어은교남측,평택-시흥고속국도,189.0,1,N,,,10,도시고속,Y
2333342800,2330153000,2330153100,수촌2교북측,금의1교남측,평택-시흥고속국도,1783.0,1,N,,,10,도시고속,Y
2333343200,2330153400,2330153500,금의2교북측,조암IC남측,평택-시흥고속국도,166.0,1,N,,,10,도시고속,Y
2333343600,2330154000,2330154100,주곡1교북측,주곡2교남측,평택-시흥고속국도,814.0,1,N,,,10,도시고속,Y
2260005801,2260001800,2260027500,의왕IC 북측(본선),의왕 T/G,과천-의왕간고속화도로,597.0,,N,,,20,시내,Y
2260006900,2260003000,2260002800,의왕터널,의왕터널,과천-의왕간고속화도로,639.0,,N,,,20,시내,Y
1050020100,1050005700,1050005600,외국어대,외대앞역,휘경로,437.0,3,Y,105,동대문구,20,시내,Y
1050020200,1050005600,1050005700,외대앞역,외국어대,휘경로,434.0,3,Y,105,동대문구,20,시내,Y
1050020300,1070016900,1050029100,월곡역입구,국방연구원,회기로5길,1076.0,4,Y,107,성북구,20,시내,Y
1050020400,1050029100,1070017300,국방연구원,월곡역입구,회기로5길,1083.0,4,Y,105,동대문구,20,시내,Y
1050020600,1050005700,1050005900,외국어대,이문동삼거리,이문로,759.0,3,Y,105,동대문구,20,시내,Y
1050020700,1050034700,1050031300,이문고가차도(북측),이경지구대,한천로,866.0,3,Y,105,동대문구,20,시내,Y
1050020800,1050031300,1050034700,이경지구대,이문고가차도(북측),한천로,871.0,2,Y,105,동대문구,20,시내,Y
1050020900,1060019400,1050031300,이화교동단,이경지구대,한천로58길,859.0,5,Y,106,중랑구,20,시내,Y
1050021100,1050034700,1050005900,이문고가차도(북측),이문동삼거리,신이문로,483.0,1,Y,105,동대문구,20,시내,Y
1050021200,1050005900,1050032800,이문동삼거리,신이문역,신이문로,468.0,1,Y,105,동대문구,20,시내,Y
1050021300,1050005900,1070004700,이문동삼거리,의릉,화랑로32길,292.0,2,N,105,동대문구,20,시내,N
1050021400,1070004700,1050005900,의릉,이문동삼거리,화랑로32길,336.0,2,N,107,성북구,20,시내,N
1050021500,1070026000,1050005900,석관동새마을금고,이문동삼거리,이문로,430.0,2,Y,107,성북구,20,시내,Y
1050021600,1050005900,1070026000,이문동삼거리,석관동새마을금고,이문로,437.0,2,Y,105,동대문구,20,시내,Y
1050021800,1050032800,1070005100,신이문역,석관중학교후문,한천로66길,289.0,4,Y,105,동대문구,20,시내,Y
1050021900,1070026100,1050034700,석관중학교,이문고가차도(북측),한천로,279.0,3,Y,107,성북구,20,시내,Y
1050022000,1050034700,1070026100,이문고가차도(북측),석관중학교,한천로,278.0,3,Y,105,동대문구,20,시내,Y
1060000100,1060007200,1040028000,면목교,장평교,동일로,544.0,3,Y,106,중랑구,20,시내,Y
1060000200,1040028000,1060000200,장평교,면목교,동일로,548.0,2,Y,104,광진구,20,시내,Y
1060000300,1060009400,1060007200,장안교사거리,면목교,동일로,535.0,2,Y,106,중랑구,20,시내,Y
1060000500,1060010600,1060009400,면목2동사거리,장안교사거리,동일로,581.0,3,Y,106,중랑구,20,시내,Y
1060000600,1060009400,1060010600,장안교사거리,면목2동사거리,동일로,581.0,3,Y,106,중랑구,20,시내,Y
1060000700,1060012100,1060010600,중랑전화국,면목2동사거리,동일로,518.0,1,Y,106,중랑구,20,시내,Y
1060000800,1060010600,1060012100,면목2동사거리,중랑전화국,동일로,518.0,1,Y,106,중랑구,20,시내,Y
1060001000,1060012100,1060013000,중랑전화국,상봉2동주민센터,동일로,202.0,1,Y,106,중랑구,20,시내,Y
1060001100,1060013100,1060000600,서울시체육회,중랑교동측,망우로,159.0,2,Y,106,중랑구,20,시내,Y
1060001200,1060000600,1060013100,중랑교동측,서울시체육회,망우로,159.0,2,Y,106,중랑구,20,시내,Y
1060001300,1060013800,1060013100,동부시장,서울시체육회,망우로,419.0,2,Y,106,중랑구,20,시내,Y
1060001400,1060013100,1060013800,서울시체육회,동부시장,망우로,419.0,2,Y,106,중랑구,20,시내,Y
1060001600,1060013000,1060014100,상봉2동주민센터,동일로지하차도,동일로,208.0,2,Y,106,중랑구,20,시내,Y
1060001700,1060014100,1060013800,동일로지하차도,동부시장,망우로,284.0,1,Y,106,중랑구,20,시내,Y
1060001900,1060001100,1060014100,상봉삼거리,동일로지하차도,망우로,487.0,1,Y,106,중랑구,20,시내,Y
1060002000,1060014100,1060001100,동일로지하차도,상봉삼거리,망우로,487.0,1,Y,106,중랑구,20,시내,Y
1060002100,1060015600,1060001100,상봉지하차도,상봉삼거리,망우로,238.0,1,Y,106,중랑구,20,시내,Y
1060002400,1060014100,1060017100,동일로지하차도,장안중학교,동일로,511.0,4,Y,106,중랑구,20,시내,Y
1060002700,1060016700,1060016300,신내지하차도,망우역,망우로,412.0,2,Y,106,중랑구,20,시내,Y
1060002800,1060016300,1060016700,망우역,신내지하차도,망우로,412.0,2,Y,106,중랑구,20,시내,Y
1060003000,1060016700,1060017300,신내지하차도,망우사거리,망우로,287.0,2,Y,106,중랑구,20,시내,Y
1060003200,1060001700,1060001800,동부제일병원,망우리고개(서울-구리시계),망우로,680.0,2,Y,106,중랑구,20,시내,Y
1060003400,1060017300,1060001700,망우사거리,동부제일병원,망우로,700.0,2,Y,106,중랑구,20,시내,Y
1060003500,1060019300,1060017100,중화역,장안중학교,동일로,225.0,1,Y,106,중랑구,20,시내,Y
1060003600,1060017100,1060019300,장안중학교,중화역,동일로,225.0,1,Y,106,중랑구,20,시내,Y
1060003800,1060019300,1060021500,중화역,우리은행중화동지점,동일로,426.0,2,Y,106,중랑구,20,시내,Y
1060003900,1060002200,1060017300,능산삼거리,망우사거리,용마산로,949.0,4,Y,106,중랑구,20,시내,Y
1060004200,1060022500,1060021500,한국전력동부지점,우리은행중화동지점,동일로,322.0,2,Y,106,중랑구,20,시내,Y
1060004300,1060021500,1060022500,우리은행중화동지점,한국전력동부지점,동일로,322.0,2,Y,106,중랑구,20,시내,Y
1060004400,1060023900,1060022500,먹골역,한국전력동부지점,동일로,430.0,5,Y,106,중랑구,20,시내,Y
1060004500,1060022500,1060023900,한국전력동부지점,먹골역,동일로,430.0,5,Y,106,중랑구,20,시내,Y
1060004700,1060002200,1060024800,능산삼거리,중랑공영차고지,용마산로,591.0,2,Y,106,중랑구,20,시내,Y
1060004800,1060027700,1060002300,신내IC9,북부간선도로구리시계,태릉구리간고속화도로,1447.0,5,N,,,10,도시고속,Y
1060004900,1060002300,1060027600,북부간선도로구리시계,신내IC13,태릉구리간고속화도로,1443.0,6,N,,,10,도시고속,Y
1060005200,1060026600,1060024800,신내IC,중랑공영차고지,용마산로,260.0,2,Y,106,중랑구,20,시내,Y
1060005300,1060024800,1060026400,중랑공영차고지,신내IC,용마산로,255.0,2,Y,106,중랑구,20,시내,Y
1060005500,1060026800,1060028100,묵동극동늘푸른아파트,묵동교,동일로,120.0,1,Y,106,중랑구,20,시내,Y
1060005600,1060003000,1060027700,신내진출램프(북부간선도로),신내IC9,태릉구리간고속화도로,805.0,1,N,,,10,도시고속,Y
1060005700,1060027600,1060029600,신내IC13,묵동IC(북부간선도로),태릉구리간고속화도로,884.0,2,N,,,10,도시고속,Y
1060005900,1100012800,1060028100,태릉입구역,묵동교,동일로,124.0,2,Y,110,노원구,20,시내,Y
1060006000,1060028100,1100012800,묵동교,태릉입구역,동일로,124.0,2,Y,106,중랑구,20,시내,Y
1060006600,1060029600,1100015100,묵동IC(북부간선도로),화랑대사거리,태릉구리간고속화도로,684.0,3,N,,,10,도시고속,Y
1060006700,1060029600,1070035600,묵동IC(북부간선도로),월릉IC(북부간선도로),북부간선도로,2757.0,1,Y,106,중랑구,10,도시고속,Y
1060006800,1070035600,1060029100,월릉IC(북부간선도로),묵동IC(북부간선도로),북부간선도로,2749.0,1,Y,107,성북구,10,도시고속,Y
1060006900,1060003400,1060003300,면곡시장,중곡3동우편취급국,답십리로,250.0,1,Y,106,중랑구,20,시내,Y
2160018002,2160007100,2160007101,안산JC 북측(서해안선 본선),서서울T/G,서해안고속도로,894.0,1,N,,,10,도시고속,Y
2170017100,2170008600,2170008400,서안산IC 동측(본선),안산IC 서측(본선),영동고속도로,2449.0,1,N,,,10,도시고속,Y
2170018201,2240002501,2170008700,군자T/G,서안산IC 서측(본선),영동고속도로,1761.0,1,N,,,10,도시고속,Y
2170207500,2170063900,2170063800,중앙교북측,중앙교남측,평택-시흥고속국도,51.0,1,N,,,10,도시고속,Y
2170208900,2170064800,2170064700,능길교북측,능길교남측,평택-시흥고속국도,50.0,1,N,,,10,도시고속,Y
2170209300,2170064700,2170064800,능길교남측,능길교북측,평택-시흥고속국도,50.0,1,N,,,10,도시고속,Y
2170209700,2170063500,2170063400,시화대교북측,화성-안산경계,평택-시흥고속국도,2209.0,1,N,,,10,도시고속,Y
2060010300,2060004100,2060004800,판교IC 남측(연결로),판교IC 북측(본선),경부고속도로,489.0,,N,,,10,도시고속,Y
2060011401,1210000302,2060004900,달래네고개,판교JC 남측(경부선 본선),경부고속도로,5260.0,1,Y,121,서초구,10,도시고속,Y
2060178100,2060055800,2060055700,-,고기JCT,용인서울고속도로,398.0,1,N,,,10,도시고속,Y
2060178700,2060055700,2060056000,고기JCT,하산운터널,용인서울고속도로,631.0,1,N,,,10,도시고속,Y
2070011500,2350012500,2070006000,송추IC,의정부IC,제1순환고속도로,7569.0,1,N,,,10,도시고속,Y
2080000700,2080000300,2090001700,산본IC 동측(본선),평촌IC,제1순환고속도로,2169.0,1,N,,,10,도시고속,Y
2080001901,2080000500,2130000100,광명역IC 북측(성산대교방향),일직JC남측(서해안선 본선),서해안고속도로,1851.0,1,N,,,10,도시고속,Y
2080062500,2080002400,2080024800,일직JC 동측(석수IC),-,제2경인고속도로,344.0,1,N,,,10,도시고속,Y
2100089600,2100028300,2100028200,중동IC진입,중동IC진출,제1순환고속도로,811.0,1,N,,,10,도시고속,Y
2100090400,2100002200,1660000700,송내IC 북측(본선),송내IC남측(본선),제1순환고속도로,640.0,1,N,,,10,도시고속,Y
2120005700,2120002500,2120002400,서울강서-경기부천 경계,오정교차로,오정로,577.0,,N,,,20,시내,N
1240009800,1230056100,1230057000,영파여중고교,천호사거리,올림픽로,648.0,2,Y,123,송파구,20,시내,Y
1240010200,1240013600,1240017300,길동사거리,천동초교입구,양재대로,810.0,3,Y,124,강동구,20,시내,Y
1240010600,1240015300,1240003400,강동성심병원앞사거리,천호시장,진황도로,758.0,3,Y,124,강동구,20,시내,Y
1240011100,1240003700,1230057000,광진교남단,천호사거리,올림픽로,300.0,2,Y,124,강동구,20,시내,Y
1240011500,1240003700,1240003400,광진교남단,천호시장,구천면로,321.0,2,Y,124,강동구,20,시내,Y
1240011900,1240017300,1240015300,천동초교입구,강동성심병원앞사거리,성안로,866.0,4,Y,124,강동구,20,시내,Y
1240012300,1240019300,1240003300,대명초교입구,길동생태공원,동남로,701.0,1,Y,124,강동구,20,시내,Y
1240012700,1240019600,1240017200,대명초교입구,신명초교입구,명일로,691.0,2,Y,124,강동구,20,시내,Y
1240013100,1240004000,1240018100,천호동공원,천일초교,천중로,613.0,2,Y,124,강동구,20,시내,Y
1240013500,1240018800,1240018600,동아아파트앞,상일초교,상암로,227.0,1,Y,124,강동구,20,시내,Y
1240013900,1240004200,1240004000,한강공원광나루지구,천호동공원,천중로,352.0,1,Y,124,강동구,20,시내,Y
1240014300,1240004700,1240018100,천호초교입구,천일초교,구천면로,336.0,1,Y,124,강동구,20,시내,Y
1240014700,1240019600,1240004400,대명초교입구,굽은다리역,상암로,497.0,2,Y,124,강동구,20,시내,Y
1240015100,1240004800,1240004000,신암초교,천호동공원,올림픽로,279.0,1,Y,124,강동구,20,시내,Y
1240015500,1240020800,1240004800,브라운스톤암사,신암초교,올림픽로92길,358.0,2,Y,124,강동구,20,시내,Y
1240019700,1240023700,1240020900,E-마트,한영중고교앞,동남로,691.0,4,Y,124,강동구,20,시내,Y
1240020000,1240005600,1240005900,고덕자이아파트,강명교(서측),상일로,302.0,1,Y,124,강동구,20,시내,Y
1240020400,1240005700,1240006300,암사역 북측,선사사거리,올림픽로,385.0,2,Y,124,강동구,20,시내,Y
1240021000,1240023200,1240023100,삼익그린아파트,동부기술교육원,고덕로,404.0,2,Y,124,강동구,20,시내,Y
1240021400,1240023200,1240006000,삼익그린아파트,배재고교,고덕로,108.0,1,Y,124,강동구,20,시내,Y
1240021800,1240023600,1240006300,토끼굴입구(올림픽대로),선사사거리,고덕로,419.0,4,Y,124,강동구,20,시내,Y
1240022200,1240006400,1240023700,고덕역,E-마트,고덕로,290.0,1,Y,124,강동구,20,시내,Y
1240022600,1240005900,1240007000,강명교(서측),고덕천교차로,상일로,408.0,1,Y,124,강동구,20,시내,Y
1240023000,1240023700,1240006700,E-마트,상일동역,고덕로,793.0,1,Y,124,강동구,20,시내,Y
1240023400,1240006600,1240024000,배재중학교,명덕초교,양재대로156길,374.0,1,Y,124,강동구,20,시내,Y
1240024200,1240006700,1240007000,상일동역,고덕천교차로,고덕로,525.0,2,Y,124,강동구,20,시내,Y
1240024700,1240007200,1240024000,암사정수센터,명덕초교,양재대로,239.0,2,Y,124,강동구,20,시내,Y
2220045600,2220021100,2220021000,별내IC,불암산영업소,제1순환고속도로,1136.0,1,N,,,10,도시고속,Y
2230003700,2230001800,2230001200,오산IC 북측(본선),오산IC 남측(본선),경부고속도로,590.0,,N,,,10,도시고속,Y
2230078500,2330120100,2230027900,동탄영업소,북오산IC 동측,수도권제2순환고속도로,2788.0,1,N,,,10,도시고속,Y
1220026900,1220035900,1220037400,선릉역,포스코사거리,테헤란로,721.0,4,Y,122,강남구,20,시내,Y
1220027300,1210040400,1220038300,교보타워사거리,차병원,봉은사로,886.0,3,Y,121,서초구,20,시내,Y
1220027600,1220041800,1220035900,선정릉역,선릉역,선릉로,809.0,3,Y,122,강남구,20,시내,Y
1220028000,1220040300,1220037400,삼성역,포스코사거리,테헤란로,622.0,4,Y,122,강남구,20,시내,Y
1220028400,1220041400,1220037700,강남경찰서,강남면허시험장,테헤란로114길,327.0,2,Y,122,강남구,20,시내,Y
1220028900,1220040300,1220041400,삼성역,강남경찰서,테헤란로,311.0,2,Y,122,강남구,20,시내,Y
1220029300,1220037400,1220042400,포스코사거리,삼성중앙역,삼성로,746.0,2,Y,122,강남구,20,시내,Y
1220029600,1220043400,1220038300,학동역,차병원,논현로,792.0,2,Y,122,강남구,20,시내,Y
1220030000,1220042400,1220041800,삼성중앙역,선정릉역,봉은사로,891.0,3,Y,122,강남구,20,시내,Y
1220030500,1210046000,1220043400,논현역,학동역,학동로,892.0,6,Y,121,서초구,20,시내,Y
1220030800,1220043800,1220042400,코엑스,삼성중앙역,봉은사로,625.0,2,Y,122,강남구,20,시내,Y
1160004700,1160002000,1160001700,구로남초교입구,가리봉동주민센터,디지털로,132.0,1,Y,116,구로구,20,시내,Y
1160005400,1170017600,1160007200,대륭포스트타워5차,남구로역,구로동로,374.0,2,Y,117,금천구,20,시내,Y
1160005800,1200018700,1200002900,디지털단지입구,구로디지털단지역,시흥대로,318.0,3,Y,120,관악구,20,시내,Y
1160007000,1160002600,1160049700,구로IC,가마산지하차도(남측),가마산로,142.0,1,Y,116,구로구,20,시내,Y
1160007400,1160007200,1160011900,남구로역,이화우성아파트,도림로,866.0,3,Y,116,구로구,20,시내,Y
1220016000,1220027600,1220021100,강남세브란스,매봉터널,언주로,702.0,2,Y,122,강남구,20,시내,Y
1220017000,1220026200,1220005700,수서IC,일원1동주민센터앞,양재대로,811.0,2,Y,122,강남구,20,시내,Y
1220017500,1220005700,1220006400,일원1동주민센터앞,대청초교,양재대로55길,330.0,1,Y,122,강남구,20,시내,Y
1220018300,1220024800,1220028000,영동5교,대치역,삼성로,356.0,1,Y,122,강남구,20,시내,Y
1220018600,1220006500,1220006200,대청역,수서경찰서,개포로,318.0,2,Y,122,강남구,20,시내,Y
1220019000,1220027600,1220025900,강남세브란스,도곡1동주민센터,도곡로,554.0,3,Y,122,강남구,20,시내,Y
1220019400,1220006600,1220006300,역삼초교,우성아파트,역삼로,324.0,2,Y,122,강남구,20,시내,Y
1220019900,1220025900,1220029000,도곡1동주민센터,구역삼세무서,논현로,409.0,2,Y,122,강남구,20,시내,Y
1220020600,1220029000,1220006600,구역삼세무서,역삼초교,역삼로,552.0,1,Y,122,강남구,20,시내,Y
1220024700,1220031100,1220034100,개나리아파트,센터필드,언주로,484.0,2,Y,122,강남구,20,시내,Y
1220025100,1210034100,1210040400,강남역,교보타워사거리,강남대로,776.0,2,Y,121,서초구,20,시내,Y
1220025500,1220007700,1220034700,도성초교,대치사거리,역삼로,745.0,3,Y,122,강남구,20,시내,Y
1220025800,1220035900,1220007700,선릉역,도성초교,선릉로,470.0,4,Y,122,강남구,20,시내,Y
1220026200,1220038300,1220032700,차병원,역삼역,논현로,768.0,3,Y,122,강남구,20,시내,Y
1220026500,1220034700,1220001700,대치사거리,휘문고교,역삼로,620.0,1,Y,122,강남구,20,시내,Y
1160007900,1160019700,1160002400,시티월드앞,천왕역,오류로,1084.0,8,Y,116,구로구,20,시내,Y
1160008200,1170018600,2130015200,구로IC,사성교,남부순환로,918.0,4,Y,117,금천구,20,시내,Y
1160008600,1160011900,1160003100,이화우성아파트,대림역,도림로,274.0,1,Y,116,구로구,20,시내,Y
1160009000,1160012000,1160016400,구로2동주민센터,고대구로병원,구로동로,285.0,2,Y,116,구로구,20,시내,Y
1160009400,1160011900,1160021000,이화우성아파트,구로구청구의회,구로중앙로,644.0,3,Y,116,구로구,20,시내,Y
1160009900,1160003500,1160016800,오류고가차도,우신중고교입구,부일로,402.0,1,Y,116,구로구,20,시내,Y
1160010300,1180011600,1160003100,대림동우성아파트,대림역,도림로,509.0,2,Y,118,영등포구,20,시내,Y
1160010600,1160016400,1160021000,고대구로병원,구로구청구의회,가마산로,542.0,1,Y,116,구로구,20,시내,Y
1160011000,1160019300,1160028000,개봉지하차도,오류IC,남부순환로,571.0,3,Y,116,구로구,20,시내,Y
1170009000,1170002700,1170016900,독산3동주민센터,구로전화국,독산로,406.0,1,Y,117,금천구,20,시내,Y
1170009600,1170002900,1170003300,수출의다리,가산디지털단지역(1호선),벚꽃로,542.0,2,Y,117,금천구,20,시내,Y
1170010200,1170003100,1170003400,디지털3단지월드벤쳐센터,디지털산업단지운동장,가산디지털2로,418.0,1,Y,117,금천구,20,시내,Y
1170017000,1170009100,1170007000,안천초교,금천육교,안양천로,364.0,1,Y,117,금천구,20,시내,Y
1170020600,1170010300,2130006600,금천교교차로,-,안양천로,145.0,1,Y,117,금천구,20,시내,Y
1180000100,1180022200,1180021400,문래동남성아파트,도림교,경인로,270.0,1,Y,118,영등포구,20,시내,Y
1180000700,1180000500,1180000300,영등포역,문래동사거리,경인로,905.0,4,Y,118,영등포구,20,시내,Y
1180001500,1180038800,1180034600,여의도(서울교),서울교남단,경인로,296.0,1,Y,118,영등포구,20,시내,Y
1180001900,1180047700,1180044400,여의도환승센터,여의도공원앞,여의대로,485.0,1,Y,118,영등포구,20,시내,Y
1180002300,1180050900,1180047700,마포대교남단,여의도환승센터,여의대로,394.0,1,Y,118,영등포구,20,시내,Y
1180006400,1190005100,1190004300,대림삼거리,대림사거리,시흥대로,486.0,1,Y,119,동작구,20,시내,Y
1180006700,1180002500,1180011600,대림공원,대림동우성아파트,대림로,417.0,1,Y,118,영등포구,20,시내,Y
1180007100,1190005100,1180012300,대림삼거리,썬프라자,신길로,544.0,2,Y,119,동작구,20,시내,Y
1180007900,1180002800,1190007100,기상청입구,대방천사거리,여의대방로,307.0,2,Y,118,영등포구,20,시내,Y
1180008500,1180012200,1180013400,도신초교앞,신길광장공원앞,도림로,304.0,2,Y,118,영등포구,20,시내,Y
1180008900,1180003100,1180014000,신길주유소,신풍역,신길로,94.0,1,Y,118,영등포구,20,시내,Y
1180009200,1180014000,1190007900,신풍역,보라매역,신풍로,1014.0,3,Y,118,영등포구,20,시내,Y
1180009600,1180015400,1180013400,성락빌딩앞,신길광장공원앞,대방천로,587.0,1,Y,118,영등포구,20,시내,Y
1180010000,1180016000,1180013800,성원아파트앞,대림3동사거리,대림로,470.0,2,Y,118,영등포구,20,시내,Y
1180010400,1180016500,1180014200,성락주유소앞,대영초교,도림로,509.0,2,Y,118,영등포구,20,시내,Y
1180010800,1180016500,1180015400,성락주유소앞,성락빌딩앞,가마산로,272.0,1,Y,118,영등포구,20,시내,Y
1180011100,1180015400,1180017200,성락빌딩앞,신도림고가차도앞,대방천로,337.0,1,Y,118,영등포구,20,시내,Y
1180011600,1180018200,1180016500,도림사거리,성락주유소앞,도림로,317.0,1,Y,118,영등포구,20,시내,Y
1180011900,1180016500,1180017700,성락주유소앞,신길가마산로,가마산로,742.0,3,Y,118,영등포구,20,시내,Y
1160016400,1180015100,1180004400,도림펌프장앞,신도림고가차도(북측),도림천로,754.0,3,Y,118,영등포구,20,시내,Y
1160017300,1140014600,1160043500,오금교서단,오금교동단,목동로,341.0,2,Y,114,양천구,20,시내,Y
1160049100,1160026000,2130015800,광명고가차도(북측),광명고가차도(1),안양천로,311.0,1,Y,116,구로구,20,시내,Y
1170000200,1170000100,1170000200,기아대교앞,박미삼거리,시흥대로,1095.0,3,Y,117,금천구,20,시내,Y
1170000600,1170000200,1170000300,박미삼거리,시흥사거리,시흥대로,735.0,4,Y,117,금천구,20,시내,Y
1170001000,1170009400,1170013100,금천IC,금천교,서부간선도로,440.0,1,Y,117,금천구,20,시내,Y
1170001500,1170000100,1170000800,기아대교앞,기아대교사거리,기아로,337.0,1,N,117,금천구,20,시내,N
1170002200,1170005600,1170006000,벽산아파트,은행나무사거리,금하로,1569.0,8,Y,117,금천구,20,시내,Y
1170002700,1170001500,1170006000,독산4동,은행나무사거리,독산로,1647.0,3,Y,117,금천구,20,시내,Y
1170003000,1170000300,1170010800,시흥사거리,말미사거리,시흥대로,1338.0,4,Y,117,금천구,20,시내,Y
1170003400,1170019200,1170010700,교원구로물류센터,금천고가차도,범안로,155.0,1,Y,117,금천구,20,시내,Y
1170003800,1170010800,1170011100,말미사거리,서울두산초교,범안로,521.0,3,Y,117,금천구,20,시내,Y
1170004200,1170010700,1170001800,금천고가차도,한국산업기술협회,가산디지털1로,392.0,1,Y,117,금천구,20,시내,Y
1220034900,1220053000,1220054500,청담사거리,영동대교남단교차로,도산대로,642.0,4,Y,122,강남구,20,시내,Y
1220035300,1220050700,1220059000,도산공원,성수대교남단교차로,언주로,855.0,4,Y,122,강남구,20,시내,Y
1220035900,1220053000,1220057300,청담사거리,한양아파트앞,압구정로,769.0,4,Y,122,강남구,20,시내,Y
1220036300,1220057300,1220059000,한양아파트앞,성수대교남단교차로,압구정로,636.0,5,Y,122,강남구,20,시내,Y
1150018700,1150042100,1150043600,양천향교역,대아아파트앞,강서로,285.0,1,Y,115,강서구,20,시내,Y
1150019100,1150041400,1150006700,강서농협,삼정그린코아아파트,방화동로,518.0,2,Y,115,강서구,20,시내,Y
1150019900,1150043600,1150046500,대아아파트앞,가양IC,강서로,440.0,3,Y,115,강서구,20,시내,Y
1150020700,1150006800,1150049400,정곡초교,강서공고앞,방화대로48길,287.0,2,Y,115,강서구,20,시내,Y
1150021300,1150007000,1150050300,방화5단지교차로,방화역,금낭화로,284.0,1,Y,115,강서구,20,시내,Y
1150021800,1150007400,1150050300,방화119안전센터,방화역,금낭화로,157.0,1,Y,115,강서구,20,시내,Y
1150105500,1150002900,1670018600,인천공항고속도로김포시계,김포공항IC,인천국제공항고속도로,727.0,1,N,,,10,도시고속,Y
1160000400,1160010700,1160013700,성공회대입구,동부제강입구,경인로,785.0,4,Y,116,구로구,20,시내,Y
2180003402,2180002000,2180001404,자유로IC,-,자유로,1294.0,,N,,,10,도시고속,Y
2180007701,2180002800,2180004200,자유로IC,일산IC,제1순환고속도로,1313.0,1,N,,,10,도시고속,Y
2180124600,2180004600,2180044200,일산IC,고양IC,제1순환고속도로,1983.0,1,N,,,10,도시고속,Y
2180124901,2180051200,2180044000,-,고양IC,제1순환고속도로,3253.0,1,N,,,10,도시고속,Y
2180125100,2350012100,2180044100,양주영업소,통일로IC,제1순환고속도로,2521.0,1,N,,,10,도시고속,Y
2180125500,2180044300,2180044200,고양IC,고양IC,제1순환고속도로,391.0,1,N,,,10,도시고속,Y
2180142803,2180044900,2180056000,북로JC,-,인천국제공항고속도로,1018.0,1,N,,,10,도시고속,Y
2200000600,2200000100,2200000300,과천터널,과천_의왕,지방도309호선,1117.0,,N,,,20,시내,Y
2200001402,2200000501,2200000701,-,일직JC,일반국도47호선,359.0,,N,,,20,시내,Y
2200001900,2200000800,2200000700,갈현삼거리,일직JC,일반국도47호선,316.0,,N,,,20,시내,Y
2200003301,2200001800,2200000801,상아벌지하차도,-,일반국도47호선,811.0,,N,,,20,시내,Y
2200006703,2200002303,2200002302,-,-,지방도309호선,128.0,,N,,,20,시내,Y
2200006802,2200002301,2200002302,-,-,지방도312호선,486.0,,N,,,20,시내,Y
2210002300,2210000900,2210001000,토평IC 남측(강동대교북단),토평IC 북측(외곽순환 구리방향),제1순환고속도로,238.0,1,N,,,10,도시고속,Y
