노드ID,노드명,노드유형코드,노드유형명,회전제한유무,회전제한유무명,X좌표,Y좌표,TM_X좌표,TM_Y좌표
1630072501,-,103,속성변화점,0,무,126.6655785,37.4381396,170404.2,437690.96
1630072601,-,103,속성변화점,0,무,126.6693822,37.4374659,170740.57,437615.0
2410053500,킨텍스IC,101,도로교차점,1,유,126.7413051,37.6474695,177169.83,460903.01
2410097501,고양시 일산동구-고양시 일산서,105,행정경계,0,무,126.7356731,37.6501575,176673.64,461202.74
2190040400,킨텍스IC,101,도로교차점,1,유,126.7342314,37.6509157,176546.65,461287.25
2190030700,고양시일산서구-파주시,105,행정경계,0,무,126.6829181,37.6951819,172035.0,466214.46
2290000200,자유로휴게소,104,도로시설물,0,무,126.6829721,37.6965189,172040.27,466362.83
2290000201,자유로휴계소입구,101,도로교차점,0,무,126.6829745,37.6985231,172041.23,466585.29
2290000202,장월교,101,도로교차점,0,무,126.6829607,37.7013374,172041.07,466897.66
2290000203,문발IC남측,106,106,1,유,126.6875648,37.721732,172454.65,469159.92
2290000204,문발IC북측,106,106,0,무,126.6889872,37.726258,172581.72,469661.84
2290000205,문발IC북측,106,106,0,무,126.6892947,37.7291903,172609.91,469987.21
2290000206,속성변화점,103,속성변화점,0,무,126.6892986,37.7295863,172610.39,470031.17
2290005801,송천대교,104,도로시설물,0,무,126.6866255,37.7566777,172384.82,473038.88
2290005802,송촌대교,104,도로시설물,0,무,126.6881479,37.760272,172520.3,473437.37
2290005800,법흥리1009,101,도로교차점,0,무,126.6870606,37.7639678,172425.86,473847.9
2290005803,속성변화점,103,속성변화점,0,무,126.6868197,37.7644739,172404.82,473904.15
2290008501,속성변화점,103,속성변화점,0,무,126.6803046,37.7754876,171834.94,475128.52
2290008500,성동IC남측,106,106,1,유,126.679242,37.7873165,171745.83,476441.77
2290008502,성동육교,104,도로시설물,0,무,126.6795264,37.789924,171771.88,476731.1
2290009101,성동육교,104,도로시설물,0,무,126.6795801,37.7903837,171776.78,476782.1
2290009100,성동IC북측,106,106,0,무,126.6798679,37.792509,171802.94,477017.91
2290010900,낙하IC,106,106,0,무,126.7298873,37.8386802,176223.44,482128.7
2290010905,문지리530-2,101,도로교차점,0,무,126.7193525,37.8317053,175293.79,481357.27
2290010901,오금교,104,도로시설물,0,무,126.6968777,37.8271054,173313.61,480852.89
2290010902,오금교,104,도로시설물,0,무,126.6980356,37.8274221,173415.66,480887.71
2290010903,속성변화점,103,속성변화점,0,무,126.7115025,37.8296238,174602.01,481128.34
2290010904,오금리594,101,도로교차점,0,무,126.7173262,37.8309813,175115.17,481277.44
2290010906,낙하IC,106,106,0,무,126.7316859,37.8397531,176382.1,482247.33
2290010907,낙하IC교,104,도로시설물,0,무,126.7324992,37.8402473,176453.85,482301.98
2290011001,낙하IC교,104,도로시설물,0,무,126.7328614,37.840467,176485.8,482326.26
2290011000,낙하IC,106,106,0,무,126.7340299,37.8411578,176588.87,482402.65
2290013001,내포리,101,도로교차점,0,무,126.7640035,37.8502285,179229.75,483402.35
2290013002,내포IC,106,106,1,유,126.7654024,37.8527447,179353.57,483681.33
2290013000,문산대교남측,104,도로시설물,0,무,126.767853,37.8600346,179571.25,484489.92
2290013100,문산대교북측,104,도로시설물,0,무,126.7670478,37.8616888,179500.85,484673.7
2290013300,당동리113,101,도로교차점,1,유,126.76356,37.8639508,179194.57,484925.54
2290013301,당동교,104,도로시설물,0,무,126.7616659,37.8645643,179028.08,484994.07
2290013401,당동교,104,도로시설물,0,무,126.7609955,37.8647637,178969.14,485016.34
2290013400,사목리266,101,도로교차점,1,유,126.7601384,37.8650265,178893.79,485045.71
2290013403,반구정교,104,도로시설물,0,무,126.7560914,37.8664824,178538.11,485208.23
2290013404,반구정교,104,도로시설물,0,무,126.7556263,37.8667261,178497.25,485235.39
2290013405,사목1교,104,도로시설물,0,무,126.75359,37.8683564,178318.56,485416.8
2290013406,사목1교,104,도로시설물,0,무,126.753283,37.8687268,178291.65,485457.99
2290015901,사목2교,104,도로시설물,0,무,126.7470312,37.8853083,177746.55,487299.92
2290015902,사목2교,104,도로시설물,0,무,126.7470892,37.885813,177751.8,487355.92
2290015903,마정육교,104,도로시설물,0,무,126.7472987,37.8876335,177770.78,487557.93
2290015905,마정육교,104,도로시설물,0,무,126.747429,37.8889511,177782.64,487704.15
2290015900,임진각IC남측,106,106,0,무,126.7474661,37.8892096,177785.98,487732.84
2180000906,북로JC(서측),106,106,1,유,126.82894,37.6008781,184894.31,455714.14
2290016100,임진각IC북측,106,106,0,무,126.7477163,37.8919702,177808.81,488039.18
2290016400,문산IC,106,106,1,유,126.7502785,37.8940116,178034.8,488265.16
2180002400,자유로JC,106,106,0,무,126.7934669,37.62046,181766.58,457893.82
3240025700,목일예능종합학원,101,도로교차점,0,무,126.4040313,34.7933956,145458.37,144336.33
3240025900,NH농협은행자유시장지점,101,도로교차점,1,유,126.4021987,34.7934533,145290.69,144343.73
3240025600,입암1교,101,도로교차점,0,무,126.4057046,34.7933782,145611.5,144333.49
3240026000,입암교,101,도로교차점,1,유,126.4076805,34.7934621,145792.38,144341.73
3240026100,대한예수교회목포겨자씨교회,101,도로교차점,1,유,126.3978665,34.7934624,144894.22,144347.1
3240026300,목포오일총판,101,도로교차점,1,유,126.3975605,34.7934693,144866.22,144348.04
3240026700,처갓집양념통닭,101,도로교차점,1,유,126.39587,34.7935077,144711.53,144353.23
3240026800,꿈의궁전까페,101,도로교차점,1,유,126.3930437,34.7935308,144452.89,144357.35
3240026400,해남고물상,101,도로교차점,1,유,126.3989584,34.793472,144994.16,144347.58
3240026200,삼학타운아파트,101,도로교차점,1,유,126.4009469,34.7934669,145176.14,144345.92
2180128200,고양시덕양구-고양시일산동구,105,행정경계,0,무,126.7715191,37.6326342,179832.25,459249.52
2190038300,멱절교,104,도로시설물,0,무,126.729334,37.6535066,176115.3,461576.05
2190037600,멱절교,104,도로시설물,0,무,126.7281659,37.6541037,176012.41,461642.62
2190036000,이산포분기점,106,106,1,유,126.7244725,37.6559864,175687.11,461852.53
2190031200,속성변화점,103,속성변화점,0,무,126.6982819,37.6683669,173380.43,463233.76
2190034400,이산포JC,106,106,1,유,126.7187601,37.6591489,175184.09,462205.04
2190030400,구산지하차도,101,도로교차점,0,무,126.6795888,37.6839075,171737.09,464964.1
2190030500,장월IC,106,106,0,무,126.679868,37.685332,171762.26,465122.12
2190030600,장월교남측,106,106,0,무,126.6827373,37.6939422,172018.58,466076.92
2410056000,장항IC,106,106,1,유,126.761031,37.6385111,178908.14,459904.1
2410055200,장항IC,106,106,1,유,126.7554859,37.6412439,178419.51,460208.67
3070040800,오식도동813-20,101,도로교차점,1,유,126.5776718,35.9554049,161899.8,273178.89
3070041900,소룡동1648,101,도로교차점,0,무,126.5774924,35.9573652,161884.55,273396.48
3070044100,소룡동1635-2,101,도로교차점,0,무,126.5773286,35.9593303,161870.73,273614.58
3070121300,소룡동1632,101,도로교차점,0,무,126.5774126,35.9583198,161877.81,273502.42
3070044500,비응3호교북측,101,도로교차점,0,무,126.53198,35.9590084,157779.61,273597.53
3070118600,비응2호교남측,101,도로교차점,0,무,126.5352365,35.959166,158073.47,273613.62
3070044300,한국펠저,101,도로교차점,0,무,126.5820672,35.9595094,162298.28,273632.61
3070047300,소룡동1655,101,도로교차점,0,무,126.5771644,35.9613029,161856.86,273833.52
3070045400,비응1호교북측,101,도로교차점,1,유,126.5407101,35.9594391,158567.4,273641.58
3070117200,비응도동3,101,도로교차점,0,무,126.52314,35.9585201,156981.88,273547.21
3070044700,TAMOS,101,도로교차점,0,무,126.588207,35.9597439,162852.26,273656.28
3070046000,남양회관,101,도로교차점,0,무,126.5881119,35.9607848,162844.17,273771.82
3070044900,아이피케이,101,도로교차점,0,무,126.5901365,35.9598201,163026.36,273664.0
3070046100,대우회관,101,도로교차점,0,무,126.5900512,35.9608617,163019.15,273779.61
3070045300,청우군산공장,101,도로교차점,0,무,126.5958993,35.9600704,163546.33,273689.6
3070045301,소룡동1656,101,도로교차점,0,무,126.6004732,35.9611173,163959.42,273804.07
3070120000,오식3교,101,도로교차점,0,무,126.5481528,35.9598046,159238.99,273679.01
3070120400,오식2교,101,도로교차점,0,무,126.555563,35.9601681,159907.65,273716.28
3070120401,오식도동525,101,도로교차점,0,무,126.5582645,35.9603033,160151.42,273730.16
3070045900,IBK기업은행군산산단지점,101,도로교차점,0,무,126.5614096,35.9604578,160435.22,273746.03
3070120402,오식도동525,101,도로교차점,1,유,126.5591773,35.9603481,160233.79,273734.77
3070045906,오식도동764,101,도로교차점,0,무,126.5631185,35.9605385,160589.41,273754.29
3070046200,오식도동654,101,도로교차점,0,무,126.5647987,35.9606178,160741.02,273762.42
3070047800,GS주유소오아시스,101,도로교차점,0,무,126.5880129,35.9618714,162835.75,273892.42
3070047900,소룡동1656,101,도로교차점,0,무,126.5899606,35.9619641,163011.49,273901.96
3070046400,오식도동695,101,도로교차점,0,무,126.567465,35.9607464,160981.62,273775.61
3070046401,오식도동766,101,도로교차점,0,무,126.5700607,35.960958,161215.87,273798.06
3070047200,오식도동766,101,도로교차점,0,무,126.5741253,35.9611486,161582.63,273817.59
3070047301,소룡동1655,101,도로교차점,0,무,126.5795742,35.9614323,162074.3,273846.95
3070047500,소룡동1655,101,도로교차점,0,무,126.5819055,35.9615575,162284.67,273859.93
2390184000,천안터널,104,도로시설물,0,무,127.4618733,37.6501546,240759.54,461269.9
2390184100,천안터널,104,도로시설물,0,무,127.4760277,37.6508989,242008.23,461358.76
2390184200,창의터널,104,도로시설물,0,무,127.5135379,37.6781423,245301.87,464400.0
2390184300,창의터널,104,도로시설물,0,무,127.5280082,37.6819177,246576.02,464826.13
2390184400,송산터널,104,도로시설물,0,무,127.5343422,37.6849495,247132.84,465165.8
2390184500,송산터널,104,도로시설물,0,무,127.5417478,37.6928894,247780.97,466050.81
2390184600,미사터널,104,도로시설물,0,무,127.5490046,37.7089119,248410.59,467832.91
2570311000,가평군-홍천군,105,행정경계,0,무,127.5589976,37.7149936,249287.74,468513.14
2220299400,남양주시-양평군,105,행정경계,0,무,127.3580604,37.6341527,231604.97,459453.8
2390183900,가평군-양평군,105,행정경계,0,무,127.4372976,37.6494441,238591.13,461180.65
2570311100,미사터널,104,도로시설물,0,무,127.5696625,37.718643,250225.63,468923.87
2570311200,춘천시-홍천군,105,행정경계,0,무,127.5892521,37.725366,251948.11,469680.76
2220299300,월문1터널,104,도로시설물,0,무,127.2727276,37.6120876,224079.99,456979.49
2220299200,월문1터널,104,도로시설물,0,무,127.261719,37.6058536,223109.93,456284.82
2270208701,선동교차로,101,도로교차점,0,무,127.1830291,37.5796446,216167.23,453359.45
2300293800,이천시-광주시,105,행정경계,0,무,127.3581056,37.3059428,231747.46,423026.78
2340211501,곤지암JC,106,106,0,무,127.3538577,37.3104588,231369.0,423526.56
2340211401,곤지암JC,106,106,0,무,127.3537467,37.3104353,231359.16,423523.92
2840041600,성암천교,104,도로시설물,0,무,127.4662463,36.7432312,241640.63,360619.33
2840042100,성암천교,104,도로시설물,0,무,127.4672256,36.7440017,241727.67,360705.26
2340204500,하남시-광주시,105,행정경계,0,무,127.2450866,37.477509,221678.4,442036.13
2300247600,신둔하이패스IC,106,106,0,무,127.3731098,37.2943896,233082.71,421749.7
2300247800,신둔하이패스IC,106,106,0,무,127.3779245,37.2910361,233511.11,421379.21
2300265300,남이천IC남측,106,106,0,무,127.4412867,37.1820313,239185.94,409305.87
2300265400,남이천IC북측,106,106,1,유,127.4415304,37.1874765,239204.76,409910.29
2300294100,이천시-안성시,105,행정경계,0,무,127.4387717,37.1479661,238980.1,405524.23
2340116500,경기광주JC,106,106,0,무,127.3154908,37.3825055,227941.11,431510.59
2840042200,오창JC동측,106,106,0,무,127.4685492,36.7451472,241845.26,360832.96
2810286500,안성시-음성군,105,행정경계,0,무,127.4755233,37.0530828,242297.81,395009.75
2810010200,대소IC,106,106,1,유,127.4700256,36.9798804,241848.91,386883.4
2810023500,대소JC,106,106,1,유,127.4705939,36.950804,241915.45,383656.8
2790006800,진천IC,106,106,1,유,127.4755934,36.8665247,242407.39,374305.94
2790007400,진천IC,106,106,1,유,127.4749715,36.8719802,242348.92,374911.09
2790031200,대소분기점,106,106,0,무,127.4745942,36.9338593,242281.12,381778.08
2840043700,중부선교량,104,도로시설물,0,무,127.4723931,36.748202,242186.88,361173.65
2340116800,경기광주JC,106,106,0,무,127.3163676,37.3760019,228021.18,430789.05
2710000200,남이JC,106,106,0,무,127.4201774,36.6046187,237593.55,345218.13
2710008400,서청주IC,106,106,1,유,127.4206026,36.6503146,237609.38,350289.24
2710008600,서청주IC,106,106,1,유,127.4221032,36.6548845,237741.34,350796.96
2840025200,청주시흥덕구-청주시청원구,105,행정경계,0,무,127.4256142,36.6909697,238037.5,354802.81
2810011000,음성IC,106,106,0,무,127.4718415,36.9843074,242008.16,387375.49
2840044200,중부선교량,104,도로시설물,0,무,127.4730075,36.7487249,242241.47,361231.95
2840079100,증평IC,106,106,0,무,127.5054241,36.7758673,245120.52,364258.86
2840034000,오창IC,106,106,1,유,127.4417752,36.7136394,239470.24,357325.06
1070033001,길음동1262-274,101,도로교차점,0,무,127.02468,37.6121104,202179.07,456947.32
1070033301,영훈초등학교,101,도로교차점,0,무,127.0271806,37.6125616,202399.85,456997.47
1070041800,현대백화점,102,도로시.종점,0,무,127.0285822,37.6091419,202523.71,456617.95
1070041900,길음동1280-5,101,도로교차점,0,무,127.0193705,37.6085336,201710.36,456550.23
1070042000,성북동330-89,101,도로교차점,0,무,126.9895358,37.6000344,199075.93,455606.79
1070042100,정릉동966-62,102,도로시.종점,0,무,127.0114713,37.6025425,201012.97,455885.18
1070042400,하월곡동88-75,102,도로시.종점,0,무,127.0305195,37.605109,202694.92,456170.41
1070042300,장위동180-30,101,도로교차점,0,무,127.0493427,37.620449,204356.13,457873.69
1070042200,안암동5가126-39,102,도로시.종점,0,무,127.0238703,37.5906857,202108.19,454569.4
1070043301,2주차장,101,도로교차점,0,무,126.9847079,37.5976969,198649.55,455347.41
1070043401,변종하기념미술관,101,도로교차점,1,유,126.9858781,37.5980219,198752.9,455383.47
1070043501,타운하우스,101,도로교차점,1,유,126.9887353,37.5986946,199005.22,455458.09
1080001001,미아동1345-9,101,도로교차점,0,무,127.0185688,37.6199366,201639.32,457815.83
1080004202,미아동1357-13,101,도로교차점,0,무,127.018131,37.6167481,201600.75,457461.93
1080007601,번동256,101,도로교차점,0,무,127.0443239,37.6258129,203912.78,458468.79
1080019700,영훈고등학교,101,도로교차점,0,무,127.0271573,37.6133664,202397.76,457086.79
1080019800,미아동691-17,101,도로교차점,0,무,127.0191954,37.6188407,201694.67,457694.21
1080004201,삼양동사거리,101,도로교차점,1,유,127.0212941,37.6187106,201879.96,457679.81
1080019900,번동115-9,102,도로시.종점,0,무,127.0437182,37.6222071,203859.49,458068.57
1080020100,미아동699-88,101,도로교차점,0,무,127.0177456,37.6189324,201566.67,457704.35
1080019600,미아동461-6,101,도로교차점,0,무,127.0247075,37.6132414,202181.47,457072.86
1080020000,번동204,102,도로시.종점,0,무,127.0435932,37.6259234,203848.26,458481.03
1080020201,뒤쥬르,101,도로교차점,0,무,127.0119023,37.6642315,201050.15,462732.01
1080020301,신우이교,104,도로시설물,0,무,127.0115995,37.6645829,201023.43,462771.01
1080020401,신우이교,104,도로시설물,0,무,127.0114247,37.6648717,201008.01,462803.07
1080020501,유원지입구,101,도로교차점,0,무,127.0108847,37.6657427,200960.35,462899.72
1090002801,삼익세라믹아파트교차로,101,도로교차점,1,유,127.0360924,37.6578262,203184.76,462021.63
1090018201,도봉동637-67,101,도로교차점,1,유,127.0489397,37.6772682,204317.27,464180.02
1090007401,쌍문동419-2,101,도로교차점,0,무,127.0170118,37.6529568,201501.2,461480.71
1090017001,방학역교차로,101,도로교차점,0,무,127.0441835,37.6669303,203898.23,463032.4
1090019001,도봉동637-59,101,도로교차점,0,무,127.0457108,37.6781435,204032.38,464277.02
1090022100,쌍문동40-23,102,도로시.종점,0,무,127.036356,37.6583946,203207.99,462084.73
1090022200,효문고등학교,102,도로시.종점,0,무,127.0182077,37.653295,201606.73,461518.26
1090021900,방학동705-39,102,도로시.종점,0,무,127.0439927,37.6694517,203881.26,463312.24
1090021401,도봉구-의정부시,105,행정경계,0,무,127.0481474,37.693644,204246.44,465997.54
1090022000,누원고등학교,102,도로시.종점,0,무,127.049517,37.6857331,204367.7,465119.57
1090022401,스마트앵커시설,101,도로교차점,1,유,127.0524683,37.6426533,204630.69,460338.28
1090022301,공신상회,101,도로교차점,1,유,127.0527606,37.642117,204656.52,460278.77
1100083900,월계동950,101,도로교차점,1,유,127.0537796,37.6405551,204746.56,460105.46
1090022501,도봉지하차도,104,도로시설물,0,무,127.0540627,37.641797,204771.46,460243.31
1100086201,-,101,도로교차점,0,무,127.0548804,37.6399861,204843.75,460042.37
1090022601,-,101,도로교차점,0,무,127.0529701,37.6561376,204674.13,461834.92
1100086301,도봉지하차도,101,도로교차점,0,무,127.0497048,37.6693157,204385.22,463297.4
1090022701,노원구-도봉구,105,행정경계,0,무,127.0503633,37.6790743,204442.74,464380.54
1090022801,도봉구-의정부시,105,행정경계,0,무,127.0450526,37.6923904,203973.56,465858.26
1100041701,용화여자고등학교,101,도로교차점,1,유,127.0592069,37.6595764,205224.23,462216.92
1100083800,일성운수,106,106,0,무,127.052643,37.6835145,204643.57,464873.47
1100012601,공릉동687-2,101,도로교차점,0,무,127.0737871,37.6183154,206514.34,457638.29
1100085300,담터지하차도,104,도로시설물,0,무,127.109745,37.6395324,209686.17,459996.26
1100038801,상계동323-18,101,도로교차점,1,유,127.0644955,37.6551657,205691.22,461727.69
1100039801,노원역(서울4호선),101,도로교차점,1,유,127.0625145,37.656145,205516.34,461836.26
1100040701,중계동136-1,101,도로교차점,0,무,127.0753976,37.6597271,206652.84,462234.68
1100067800,범하세라믹아파트,101,도로교차점,1,유,127.085432,37.6742962,207536.77,463852.46
1070043000,대호장여관,101,도로교차점,0,무,127.0658264,37.6144761,205811.83,457211.64
1100010801,월계동66-5,101,도로교차점,0,무,127.0650733,37.6169368,205745.15,457484.71
1100023601,월계2동주민센터,101,도로교차점,0,무,127.0505606,37.6323481,204462.94,459194.41
1100039901,노원역(서울4호선),101,도로교차점,0,무,127.063498,37.6570467,205603.06,461936.41
1100042301,중계동453-21,101,도로교차점,0,무,127.073413,37.6593976,206477.76,462197.97
1100067900,덕릉터널서측,104,도로시설물,0,무,127.0873778,37.6749341,207708.36,463923.42
2220184700,노원구-남양주시,105,행정경계,0,무,127.0938802,37.6765416,208281.82,464102.39
1100083500,상도지하차도,104,도로시설물,0,무,127.051449,37.6869363,204538.03,465253.21
1100083700,상도지하차도남측,104,도로시설물,0,무,127.0518699,37.6863338,204575.2,465186.36
1100084100,월계동106-3,102,도로시.종점,0,무,127.0658412,37.6209408,205812.63,457929.16
1100084400,속성변화점,103,속성변화점,0,무,127.0561665,37.6801505,204954.59,464500.28
1100084800,상계동327-3,101,도로교차점,0,무,127.064316,37.6557534,205675.34,461792.9
1100013201,월계동402-1,101,도로교차점,0,무,127.0590646,37.6209916,205214.38,457934.4
1100084200,월계동403-1,102,도로시.종점,0,무,127.0612416,37.6214657,205406.53,457987.14
1100084300,월계동777-1,102,도로시.종점,0,무,127.0494551,37.6322643,204365.36,459185.07
1100084000,상계동1223-2,102,도로시.종점,0,무,127.0580913,37.6821003,205124.25,464716.8
1100084500,상월초등학교,102,도로시.종점,0,무,127.0573916,37.6591446,205064.09,462168.9
2180044901,행주산성분기점IC,106,106,1,유,126.8364819,37.6006718,185560.27,455690.05
1610074600,금산IC서측,106,106,0,무,126.5181499,37.50906,157397.21,445618.75
1610075100,금산IC동측,106,106,0,무,126.5311287,37.5141836,158547.57,446181.61
1610075000,금산IC동측,106,106,0,무,126.5274933,37.5126846,158225.33,446016.84
1610119300,중구-서구,105,행정경계,0,무,126.578097,37.5435605,162714.63,449422.44
1670062700,계양구-서구,105,행정경계,0,무,126.699624,37.5704053,173464.04,452360.66
1680051600,청라IC,106,106,0,무,126.6749593,37.5698108,171284.87,452301.92
2840034400,오창IC,106,106,1,유,127.4449223,36.7178897,239749.22,357798.03
2840035700,송대리171-5,101,도로교차점,1,유,127.4489009,36.7239233,240101.54,358469.26
2840039300,장대2교,104,도로시설물,0,무,127.4587537,36.73713,240974.7,359939.03
2840039500,장대2교,104,도로시설물,0,무,127.4590682,36.7374387,241002.62,359973.42
2840039700,장대1교,104,도로시설물,0,무,127.4594,36.7377243,241032.11,360005.25
2840039900,장대1교,104,도로시설물,0,무,127.4596625,36.7379551,241055.43,360030.98
2840048700,일신육교,104,도로시설물,0,무,127.4775662,36.7531696,242646.12,361727.22
2840048900,일신육교,104,도로시설물,0,무,127.4779636,36.7535694,242681.38,361771.76
2840050200,화산육교,104,도로시설물,0,무,127.4791105,36.7547691,242783.14,361905.42
2840050500,오창휴게소,104,도로시설물,0,무,127.4793321,36.7549874,242802.8,361929.73
2840060000,오창휴게소,101,도로교차점,0,무,127.486252,36.7617976,243416.89,362688.61
2840072900,오창육교,104,도로시설물,0,무,127.4956486,36.7672957,244252.75,363303.07
2840073400,오창육교,104,도로시설물,0,무,127.4962874,36.7676209,244309.6,363339.45
2840076700,증평IC,106,106,0,무,127.5003649,36.7702134,244672.15,363629.04
2430038000,마성터널,104,도로시설물,0,무,127.183351,37.2708436,216262.32,419086.98
2440082000,용인시처인구-용인시기흥구,105,행정경계,0,무,127.1754597,37.2779502,215560.94,419874.37
2250094600,군포시-의왕시,105,행정경계,0,무,126.9480711,37.3280931,195397.66,425426.23
2300264500,호법JC서측,106,106,1,유,127.4225029,37.238072,237490.21,415517.8
2300265000,호법JC동측,106,106,0,무,127.4306333,37.2347954,238213.31,415157.41
2300266000,복하천교동측,104,도로시설물,0,무,127.4494416,37.237775,239880.75,415495.84
2300265900,복하천교서측,104,도로시설물,0,무,127.4468169,37.2370875,239648.2,415418.45
2430097500,이천시-용인시처인구,105,행정경계,0,무,127.3375622,37.2519966,229947.57,417032.94
2300294700,이천시-여주시,105,행정경계,0,무,127.5274563,37.2405014,246801.66,415834.14
2370258400,남한강교,104,도로시설물,0,무,127.6804527,37.2547377,260365.96,417500.76
2370258500,남한강교,104,도로시설물,0,무,127.6868684,37.2546079,260935.24,417490.47
2370258700,강천2교,104,도로시설물,0,무,127.7465721,37.2428764,266242.17,416228.55
2510352300,여주시-원주시,105,행정경계,0,무,127.7476893,37.2427486,266341.42,416215.15
2370258600,섬강교,104,도로시설물,0,무,127.7420358,37.2434799,265839.15,416292.36
2430087100,양지IC서측,106,106,1,유,127.2909315,37.2389745,225815.06,415573.98
2430088700,양지IC동측,106,106,0,무,127.2983378,37.2409838,226471.54,415799.02
2430074900,용인휴게소,104,도로시설물,0,무,127.2321924,37.2482945,220600.45,416593.94
2430079000,용인휴게소,104,도로시설물,0,무,127.2468786,37.2457478,221904.17,416314.59
2430060700,용인IC동측,106,106,1,유,127.2119288,37.2557888,218800.77,417421.46
2430042300,서용인JC,106,106,0,무,127.1906156,37.2662558,216907.68,418579.09
2430053800,용인IC서측,106,106,0,무,127.2059936,37.2581243,218273.68,417679.5
2440081700,마성터널,104,도로시설물,0,무,127.1725491,37.2806424,215302.26,420172.68
2440078800,마성IC서측,101,도로교차점,1,유,127.1554128,37.2883679,213781.14,421027.45
2440052200,개흥교,106,106,0,무,127.1093505,37.2908114,209696.28,421292.92
2440030600,수원시영통구-용인시기흥구,105,행정경계,0,무,127.0881293,37.2910577,207814.53,421318.29
2440036200,신갈JC,106,106,1,유,127.0989448,37.2897323,208773.72,421172.14
2030101300,수원시장안구-수원시영통구,105,행정경계,0,무,127.0329977,37.310732,202925.19,423498.68
2160117600,안산시상록구-군포시,105,행정경계,0,무,126.8802445,37.3334888,189387.1,426030.52
2330526601,동탄JC,106,106,0,무,127.0961377,37.1781322,208537.38,408786.27
2440042200,신갈JC북측,106,106,1,유,127.103665,37.2952377,209191.6,421783.59
2440042300,신갈JC남측,106,106,1,유,127.1037171,37.2844401,209197.53,420585.25
2140352800,평택시-용인시처인구,101,도로교차점,0,무,127.1092471,37.1181324,209709.2,402128.73
2430110901,남사IC,101,도로교차점,1,유,127.1174329,37.103497,210438.72,400505.36
2430110801,진위천교,104,도로시설물,0,무,127.117699,37.1029085,210462.45,400440.09
2430110701,진위천교,104,도로시설물,0,무,127.1182739,37.1016574,210513.73,400301.3
2430021200,평택시-안성시,101,도로교차점,0,무,127.1234992,37.0901845,210979.87,399028.63
3020165900,안성시-천안시서북구,105,행정경계,0,무,127.1763601,36.9622502,215705.87,384838.12
2140353400,평택시-안성시,105,행정경계,0,무,127.1500247,37.0053525,213353.02,389617.48
2310321400,평택시-안성시,105,행정경계,0,무,127.1451598,37.0149856,212918.39,390685.88
2140353100,평택시-안성시,105,행정경계,0,무,127.139718,37.0328924,212431.17,392672.41
2450041200,성남시분당구-용인시수지구,105,행정경계,0,무,127.103473,37.3394968,209169.19,426695.62
2330500500,오산시-화성시,105,행정경계,0,무,127.0888899,37.1607164,207895.56,406852.82
2440036000,기흥동탄IC,106,106,1,유,127.0988344,37.2190688,208772.11,413329.72
3020169200,북천안IC,106,106,0,무,127.1891057,36.9000713,216854.62,377939.9
3020169500,입장휴게소,104,도로시설물,0,무,127.1895061,36.944327,216880.56,382851.31
2440037800,기흥IC남측,106,106,1,유,127.100685,37.2216183,208936.06,413612.84
2440040400,기흥IC북측,106,106,1,유,127.1026238,37.2242901,209107.82,413909.54
2440042700,수원신갈IC남측,106,106,0,무,127.1038332,37.2618925,209210.58,418082.87
2440048200,기흥휴게소,104,도로시설물,0,무,127.1070676,37.2312121,209501.33,414678.2
2440042800,아모레퍼시픽삼거리,106,106,0,무,127.103848,37.2595308,209212.17,417820.75
2440042600,수원육교남측,106,106,0,무,127.1038057,37.2669114,209207.53,418639.87
2440042500,수원신갈IC,106,106,0,무,127.1038017,37.2658385,209207.3,418520.8
2450041300,용인시기흥구-용인시수지구,105,행정경계,0,무,127.1035102,37.3235844,209174.42,424929.59
2450041500,죽전휴게소,101,도로교차점,0,무,127.1036059,37.3305807,209182.05,425706.08
2450041400,죽전지하차도,101,도로교차점,0,무,127.1036045,37.3343878,209181.47,426128.61
2450041600,죽전휴게소,104,도로시설물,0,무,127.1036163,37.335607,209182.36,426263.92
2040142800,금토JC,106,106,1,유,127.0824491,37.4178466,207298.58,435389.41
2040146000,대왕판교IC,106,106,1,유,127.0897586,37.410627,207946.4,434588.74
2140352600,평택시-오산시,105,행정경계,0,무,127.0914228,37.1309971,208123.72,403554.78
2250000801,부곡동산64-6,101,도로교차점,1,유,126.9326259,37.3289289,194028.85,425519.85
2010001802,속성변화점,103,속성변화점,0,무,126.948338,37.2629342,195417.37,418194.67
2010030800,금곡IC,106,106,1,유,126.9504603,37.279447,195606.58,420027.21
2330509301,팔탄JC,106,106,0,무,126.8713297,37.1973013,188576.5,410917.11
2330508901,팔탄JC,106,106,0,무,126.8722202,37.1909635,188654.61,410213.63
2330508501,팔탄JC,106,106,0,무,126.8730495,37.1845218,188727.29,409498.62
2330508401,하저3교,104,도로시설물,0,무,126.8731069,37.1836434,188732.26,409401.12
2330508101,화성휴게소,101,도로교차점,0,무,126.8801046,37.1408079,189347.62,404646.41
2330508201,화성휴게소,101,도로교차점,0,무,126.8798166,37.14754,189322.97,405393.57
2080036100,일직JC남측,106,106,1,유,126.8937232,37.4191776,190592.3,435539.25
2330499900,안산시상록구-화성시,105,행정경계,0,무,126.9020733,37.2911849,191316.73,421333.26
2140022700,평택시-화성시,105,행정경계,0,무,126.8891352,37.0667934,190140.38,396431.32
2140352200,평택시-당진시,105,행정경계,0,무,126.8260876,36.945136,184508.65,382938.44
